1.02914e-11,0
1.08912e-11,0
1.1526e-11,0
1.21978e-11,0
1.29087e-11,0
1.36611e-11,0
1.44573e-11,0
1.52999e-11,0
1.61917e-11,0
1.71354e-11,0
1.81341e-11,0
1.9191e-11,0
2.03095e-11,0
2.14932e-11,0
2.27459e-11,0
2.40717e-11,0
2.54746e-11,0
2.69594e-11,0
2.85307e-11,0
3.01936e-11,0
3.19534e-11,0
3.38157e-11,402.775
3.57866e-11,0
3.78724e-11,0
4.00797e-11,0
4.24157e-11,0
4.48878e-11,483.735
4.75041e-11,0
5.02728e-11,0
5.32029e-11,0
5.63037e-11,528.668
5.95853e-11,0
6.30581e-11,0
6.67334e-11,1160.55
7.06229e-11,0
7.4739e-11,0
7.909510000000001e-11,0
8.3705e-11,0
8.85836e-11,696.516
9.37466e-11,0
9.92105e-11,1423.76
1.04993e-10,0
1.11112e-10,0
1.17588e-10,0
1.24442e-10,762.5359999999999
1.31695e-10,764.193
1.3937e-10,0
1.47493e-10,888.347
1.5609e-10,2635.42
1.65187e-10,0
1.74815e-10,2728.64
1.85004e-10,1965.01
1.95786e-10,0
2.07197e-10,0
2.19274e-10,2072.39
2.32054e-10,3288.3
2.45579e-10,2233.92
2.59892e-10,4410.85
2.75039e-10,3486.79
2.9107e-10,4767.92
3.08034e-10,3738.87
3.25987e-10,8934.15
3.44987e-10,1259.53
3.65094e-10,3972.51
3.86373e-10,5499.63
4.08892e-10,9861.450000000001
4.32724e-10,7198.16
4.57945e-10,11736.9
4.84636e-10,9147.74
5.12882e-10,18681.1
5.42774e-10,14503
5.74409e-10,21753.3
6.07888e-10,18826
6.43318e-10,31754.3
6.80813e-10,11099.2
7.20493e-10,22401.5
7.62486e-10,13517.9
8.06926e-10,33417.4
8.53957e-10,38543.3
9.03728e-10,51768.7
9.56401e-10,68906.3
1.01214e-09,83468.39999999999
1.07113e-09,61229.7
1.13356e-09,104877
1.19963e-09,110085
1.26955e-09,105943
1.34355e-09,121706
1.42185e-09,203501
1.50472e-09,211979
1.59242e-09,203898
1.68524e-09,255516
1.78346e-09,303141
1.8874e-09,268203
1.99741e-09,340639
2.11382e-09,374952
2.23703e-09,466906
2.36741e-09,533527
2.50539e-09,663484
2.65141e-09,751405
2.80595e-09,923928
2.96949e-09,915194
3.14256e-09,1091920
3.32572e-09,1371130
3.51955e-09,1757040
3.72468e-09,2073290
3.94177e-09,2119170
4.17151e-09,2616160
4.41464e-09,3295280
4.67194e-09,4178480
4.94424e-09,4448700
5.23241e-09,4698880
5.53737e-09,6506760
5.86011e-09,7741290
6.20166e-09,7184130
6.56312e-09,8330900
6.94564e-09,9327340
7.35045e-09,12655800
7.77886e-09,13523500
8.232250000000001e-09,15691000
8.71205e-09,18473300
9.21982e-09,22660300
9.75718e-09,25132000
1.03259e-08,28907600
1.09277e-08,35487300
