0.234392,56123400000
0.248053,55370500000
0.26251,55646300000
0.27781,55816400000
0.294002,57117800000
0.311138,59459000000
0.329272,63300500000
0.348463,59955500000
0.368773,51887300000
0.390266,51281700000
0.413012,48464000000
0.437084,41124700000
0.462559,57796600000
0.489519,69787600000
0.51805,73165900000
0.548243,74350900000
0.580197,71612300000
0.614013,54149700000
0.6498,67872200000
0.6876719999999999,75583500000
0.727752,76611200000
0.770168,79588700000
0.815057,71322900000
0.862561,63751800000
0.912834,53926700000
0.966037,45060100000
1.02234,42333900000
1.08193,50294500000
1.14499,59498000000
1.21172,62432500000
1.28234,55056700000
1.35708,57594400000
1.43618,66506500000
1.51988,64241000000
1.60847,58656400000
1.70222,61611100000
1.80143,58751800000
1.90642,47762100000
2.01753,46672900000
2.13512,47483000000
2.25957,48627900000
2.39126,50508800000
2.53063,39147000000
2.67813,32380700000
2.83422,26952100000
2.99941,26219800000
3.17422,23770800000
3.35923,18952200000
3.55501,16926800000
3.76221,15948800000
3.98149,17298400000
4.21354,15955800000
4.45912,12631800000
4.71902,12867100000
4.99406,10962700000
5.28513,9228000000
5.59317,7294150000
5.91916,6177360000
6.26415,5411070000
6.62924,4396050000
7.01562,3300050000
7.42452,2376140000
7.85724,1832200000
8.315189999999999,1314430000
8.79983,981838000
9.312720000000001,717542000
9.85549,483197000
10.4299,331937000
11.0378,221721000
11.6811,137459000
12.3619,91142300
13.0824,56187700
13.8449,33234600
14.6519,18404100
15.5058,10460700
16.4096,5838150
17.366,2823920
18.3781,1399010
19.4493,917957
