1.02914e-11,28908.7
1.08912e-11,2392.73
1.1526e-11,0
1.21978e-11,9684.879999999999
1.29087e-11,0
1.36611e-11,2790.67
1.44573e-11,5517.06
1.52999e-11,2787.14
1.61917e-11,0
1.71354e-11,5773.97
1.81341e-11,2986.89
1.9191e-11,3022.96
2.03095e-11,0
2.14932e-11,6478.14
2.27459e-11,10077.9
2.40717e-11,3449.66
2.54746e-11,10385.2
2.69594e-11,7213.78
2.85307e-11,15346.1
3.01936e-11,7751.08
3.19534e-11,19747.7
3.38157e-11,12268.5
3.57866e-11,16672.1
3.78724e-11,17386
4.00797e-11,8999.209999999999
4.24157e-11,14333.6
4.48878e-11,23029.7
4.75041e-11,38219.7
5.02728e-11,50284
5.32029e-11,67117.7
5.63037e-11,26515.5
5.95853e-11,48520.2
6.30581e-11,60888.8
6.67334e-11,74107.39999999999
7.06229e-11,53269.6
7.4739e-11,72687.7
7.909510000000001e-11,73428
8.3705e-11,76836.3
8.85836e-11,105354
9.37466e-11,61509
9.92105e-11,145160
1.04993e-10,128559
1.11112e-10,168238
1.17588e-10,134679
1.24442e-10,130718
1.31695e-10,256215
1.3937e-10,238256
1.47493e-10,193655
1.5609e-10,310926
1.65187e-10,196352
1.74815e-10,326997
1.85004e-10,376067
1.95786e-10,394869
2.07197e-10,584731
2.19274e-10,538840
2.32054e-10,657465
2.45579e-10,674977
2.59892e-10,795604
2.75039e-10,1038990
2.9107e-10,962492
3.08034e-10,1231990
3.25987e-10,1385040
3.44987e-10,1619460
3.65094e-10,1715170
3.86373e-10,1954010
4.08892e-10,2413020
4.32724e-10,2111230
4.57945e-10,2661120
4.84636e-10,3215710
5.12882e-10,3505170
5.42774e-10,4146500
5.74409e-10,4412930
6.07888e-10,5405390
6.43318e-10,5197120
6.80813e-10,6865070
7.20493e-10,6702390
7.62486e-10,8021720
8.06926e-10,8623890
8.53957e-10,10381400
9.03728e-10,12388800
9.56401e-10,12275800
1.01214e-09,16129000
1.07113e-09,17657800
1.13356e-09,18761600
1.19963e-09,21494700
1.26955e-09,23441200
1.34355e-09,28815600
1.42185e-09,31565000
1.50472e-09,35683700
1.59242e-09,39698500
1.68524e-09,43255400
1.78346e-09,52144300
1.8874e-09,56752500
1.99741e-09,69987400
2.11382e-09,74195700
2.23703e-09,89525400
2.36741e-09,101658000
2.50539e-09,112737000
2.65141e-09,126766000
2.80595e-09,140545000
2.96949e-09,165337000
3.14256e-09,190659000
3.32572e-09,209734000
3.51955e-09,239157000
3.72468e-09,277211000
3.94177e-09,319456000
4.17151e-09,347787000
4.41464e-09,399146000
4.67194e-09,457670000
4.94424e-09,516326000
5.23241e-09,591463000
5.53737e-09,675131000
5.86011e-09,763174000
6.20166e-09,877101000
6.56312e-09,997833000
6.94564e-09,1123750000
7.35045e-09,1288300000
7.77886e-09,1453530000
8.232250000000001e-09,1649860000
8.71205e-09,1877240000
9.21982e-09,2129390000
9.75718e-09,2390270000
1.03259e-08,2723300000
1.09277e-08,3077980000
1.15646e-08,3478940000
1.22386e-08,3962260000
1.29519e-08,4490620000
1.37068e-08,5027280000
1.45057e-08,5711010000
1.53512e-08,6458370000
1.62459e-08,7317910000
1.71927e-08,8215030000
1.81948e-08,9256860000
1.92553e-08,10458800000
2.03775e-08,11755700000
2.15652e-08,13218000000
2.28221e-08,14858500000
2.41522e-08,16695700000
2.55599e-08,18638100000
2.70496e-08,20929300000
2.86262e-08,23405200000
3.02946e-08,26138000000
3.20603e-08,29203800000
3.39289e-08,32495500000
3.59064e-08,36169800000
3.79992e-08,40183500000
4.02139e-08,44667900000
4.25577e-08,49335700000
4.50381e-08,54624900000
4.76631e-08,60268400000
5.04411e-08,66377900000
5.33809e-08,72908300000
5.64922e-08,80009400000
5.97847e-08,87453400000
6.326920000000001e-08,95523800000
6.69568e-08,103870000000
7.08593e-08,112721000000
7.498919999999999e-08,122139000000
7.935980000000001e-08,131756000000
8.39852e-08,141647000000
8.88802e-08,151897000000
9.40604e-08,162256000000
9.95426e-08,172805000000
1.05344e-07,183088000000
1.11484e-07,193373000000
1.17982e-07,203308000000
1.24858e-07,212914000000
1.32135e-07,221529000000
1.39837e-07,229748000000
1.47987e-07,236476000000
1.56612e-07,242532000000
1.6574e-07,247071000000
1.754e-07,250517000000
1.85623e-07,251815000000
1.96442e-07,251883000000
2.07891e-07,250122000000
2.20008e-07,246480000000
2.3283e-07,241142000000
2.46401e-07,233871000000
2.60762e-07,224987000000
2.7596e-07,214889000000
2.92044e-07,203304000000
3.09065e-07,190962000000
3.27079e-07,177609000000
3.46142e-07,164203000000
3.66316e-07,150448000000
3.87667e-07,136783000000
4.10261e-07,123239000000
4.34173e-07,110654000000
4.59478e-07,99072100000
4.86258e-07,88482900000
5.14599e-07,79155200000
5.44591e-07,70763800000
5.76332e-07,63664100000
6.09923e-07,57876100000
6.45471e-07,52974200000
6.83092e-07,49127000000
7.22905e-07,46142300000
7.65038e-07,43762200000
8.096269999999999e-07,42017000000
8.56815e-07,40740500000
9.06754e-07,39678400000
9.596019999999999e-07,38994300000
1.01553e-06,38435700000
1.07472e-06,38086700000
1.13736e-06,37697100000
1.20365e-06,37446500000
1.2738e-06,37215000000
1.34804e-06,37185400000
1.42661e-06,36990600000
1.50976e-06,36776300000
1.59775e-06,36732300000
1.69088e-06,36663700000
1.78943e-06,36629500000
1.89372e-06,36473300000
2.00409e-06,36446300000
2.1209e-06,36365200000
2.24451e-06,36314400000
2.37533e-06,36082100000
2.51377e-06,36068300000
2.66029e-06,35983200000
2.81534e-06,35911300000
2.97943e-06,35848200000
3.15308e-06,35840600000
3.33685e-06,35746300000
3.53133e-06,35669800000
3.73715e-06,35588800000
3.95497e-06,35594200000
4.18548e-06,35691800000
4.42942e-06,35399000000
4.68758e-06,35384600000
4.96079e-06,35226000000
5.24993e-06,35185900000
5.55591e-06,35088700000
5.87973e-06,34930400000
6.22242e-06,34861200000
6.58508e-06,34730700000
6.96889e-06,34674100000
7.37506e-06,34589200000
7.8049e-06,34419600000
8.2598e-06,34306300000
8.741209999999999e-06,34130200000
9.25068e-06,33906100000
9.78984e-06,33701900000
1.03604e-05,33321300000
1.09643e-05,32995000000
1.16033e-05,32599300000
1.22796e-05,32539400000
1.29953e-05,33680500000
1.37527e-05,33677600000
1.45543e-05,33526600000
1.54025e-05,33341900000
1.63003e-05,33079200000
1.72503e-05,32920500000
1.82557e-05,32675300000
1.93197e-05,32404600000
2.04457e-05,32158400000
2.16374e-05,31986400000
2.28985e-05,31663000000
2.42331e-05,31236600000
2.56455e-05,30748200000
2.71402e-05,30141400000
2.8722e-05,29559800000
3.0396e-05,28785800000
3.21676e-05,29046000000
3.40425e-05,26949900000
3.60266e-05,25663900000
3.81264e-05,24144600000
4.03485e-05,22166300000
4.27001e-05,20217100000
4.51889e-05,13169500000
4.78226e-05,29699600000
5.06099e-05,30925900000
5.35596e-05,30890000000
5.66813e-05,30732800000
5.99849e-05,30329100000
6.3481e-05,30006600000
6.71809e-05,29548000000
7.10964e-05,28964800000
7.524020000000001e-05,30796900000
7.962550000000001e-05,30557000000
8.42663e-05,30313200000
8.91777e-05,30114300000
9.43753e-05,29803800000
9.98758e-05,29482500000
0.000105697,29144200000
0.000111857,28641800000
0.000118377,28497100000
0.000125276,28692600000
0.000132578,20642400000
0.000140305,29084600000
0.000148482,29224900000
0.000157136,28897200000
0.000166295,29497700000
0.000175987,29444300000
0.000186244,29113300000
0.000197099,28899700000
0.000208587,28553700000
0.000220744,28286200000
0.00023361,28120300000
0.000247225,27875700000
0.000261635,27408800000
0.000276884,27214900000
0.000293021,26028000000
0.0003101,23776100000
0.000328174,19138500000
0.000347301,19788100000
0.000367543,20447400000
0.000388964,24897800000
0.000411634,25433600000
0.000435626,24901600000
0.000461016,24202800000
0.000487886,25694600000
0.000516321,25558100000
0.0005464139999999999,25030300000
0.0005782610000000001,25559900000
0.000611964,25225400000
0.000647632,25489300000
0.0006853780000000001,24312600000
0.000725325,25196500000
0.000767599,24823100000
0.000812337,24700900000
0.000859683,25001800000
0.000909789,24552600000
0.000962815,24445000000
0.00101893,23905600000
0.00107832,21935300000
0.00114117,23252900000
0.00120768,24487800000
0.00127807,24266800000
0.00135256,24259800000
0.00143139,23896500000
0.00151481,23327300000
0.0016031,23615300000
0.00169654,23958300000
0.00179542,23944700000
0.00190006,23754600000
0.0020108,23555000000
0.002128,22563400000
0.00225203,21242200000
0.00238328,19538500000
0.00252219,20629100000
0.00266919,21762800000
0.00282476,22366000000
0.0029894,22744400000
0.00316363,22648900000
0.00334802,21359000000
0.00354315,22105200000
0.00374966,21913700000
0.00396821,21151100000
0.00419949,21176600000
0.00444425,21074300000
0.00470327,21687500000
0.0049774,22094700000
0.0052675,21980200000
0.00557451,20375100000
0.00589941,21947200000
0.00624325,21979400000
0.00660713,22961000000
0.00699221,22469700000
0.00739975,21202200000
0.007831029999999999,20436200000
0.00828745,22656300000
0.008770470000000001,26415900000
0.009281650000000001,28719200000
0.009822610000000001,33988900000
0.0103951,33575300000
0.011001,27096100000
0.0116422,17188300000
0.0123207,10574200000
0.0130388,10003900000
0.0137987,13242100000
0.014603,10242000000
0.0154541,4442200000
0.0163548,6633270000
0.017308,9850450000
0.0183168,12289500000
0.0193844,14031900000
0.0205142,15212400000
0.0217098,16165300000
0.0229751,17452900000
0.0243142,19400500000
0.0257313,21798300000
0.027231,15248000000
0.0288182,8382200000
0.0304978,12843400000
0.0322753,14734200000
0.0341564,16254700000
0.0361472,16718100000
0.038254,17191700000
0.0404836,17771600000
0.0428431,17629900000
0.0453401,18505700000
0.0479827,19138200000
0.0507793,13062200000
0.0537389,17557500000
0.056871,22618800000
0.0601857,32070400000
0.0636935,11632200000
0.0674058,11952300000
0.07133440000000001,15652000000
0.07549210000000001,15002600000
0.079892,19046400000
0.0845484,15793500000
0.08947620000000001,17006300000
0.0946912,17225600000
0.10021,12672400000
0.106051,18596600000
0.112232,13792800000
0.118773,17972000000
0.125696,17253000000
0.133022,25788100000
0.140774,12481700000
0.148979,17456600000
0.157662,19042400000
0.166851,14481000000
0.176576,18603200000
0.186868,18700100000
0.197759,17458200000
0.209285,14477100000
0.221483,16002700000
0.234392,17382900000
0.248053,15385600000
0.26251,18594400000
0.27781,16210400000
0.294002,16136300000
0.311138,18433200000
0.329272,16840700000
0.348463,15715000000
0.368773,13913800000
0.390266,13570400000
0.413012,14856200000
0.437084,12296000000
0.462559,15972200000
0.489519,18360200000
0.51805,18598300000
0.548243,18542600000
0.580197,18576900000
0.614013,16684900000
0.6498,18811100000
0.6876719999999999,19480800000
0.727752,21551600000
0.770168,19997000000
0.815057,17475800000
0.862561,16468700000
0.912834,13143700000
0.966037,11913200000
1.02234,12391200000
1.08193,14845800000
1.14499,16808300000
1.21172,17960500000
1.28234,15288800000
1.35708,16473000000
1.43618,17745900000
1.51988,16560900000
1.60847,15131500000
1.70222,15842800000
1.80143,14073100000
1.90642,11864900000
2.01753,12419500000
2.13512,12623400000
2.25957,13753600000
2.39126,12315800000
2.53063,6837980000
2.67813,4765970000
2.83422,3970450000
2.99941,3855380000
3.17422,3130450000
3.35923,2450790000
3.55501,2333220000
3.76221,2499440000
3.98149,3183340000
4.21354,2931660000
4.45912,2471140000
4.71902,2747520000
4.99406,2179680000
5.28513,2000380000
5.59317,1477840000
5.91916,1336410000
6.26415,1223140000
6.62924,946209000
7.01562,685269000
7.42452,468157000
7.85724,352412000
8.315189999999999,250134000
8.79983,177468000
9.312720000000001,144851000
9.85549,78834000
10.4299,58621000
11.0378,35811000
11.6811,33773000
12.3619,19351800
13.0824,11489000
13.8449,5032940
14.6519,3130260
15.5058,2084030
16.4096,928082
17.366,623133
18.3781,0
19.4493,642988
